dissertation_id,aha_dissertation_id,scholar_id,aha_scholar_id,role
1996,7940,96,1891,chair
1996,7940,26214,122584,reader
1998,7942,788,6719,chair
2001,7945,6840,33071,chair
2001,7945,6957,33569,reader
2003,7947,30459,137445,chair
2003,7947,25407,120404,reader
2004,7948,29658,136147,chair
2007,7951,30088,136991,chair
2011,7955,24097,117413,chair
2015,7959,30062,136900,chair
2016,7960,9565,46721,chair
2017,7961,13880,66311,chair
2018,7962,25195,120028,chair
2020,7964,28421,132008,chair
2021,7965,19204,90835,chair
2023,7967,4497,18636,chair
2023,7967,4512,18680,reader
2025,7969,30645,137656,chair
2027,7971,15741,75928,chair
2028,7972,23303,115496,chair
2034,7978,21080,102749,chair
2037,7981,24543,118527,chair
2039,7983,24621,118684,chair
2043,7987,30071,136912,chair
2044,7988,23541,116050,chair
2045,7989,30708,137749,chair
2045,7989,10883,52704,reader
2046,7990,4361,18282,chair
2049,7993,3368,15710,chair
2050,7994,7256,36490,chair
2053,7997,19507,92560,chair
2055,7999,28934,132894,chair
2057,8001,9214,44619,chair
2058,8002,30273,137222,chair
2060,8004,2336,10874,chair
2068,8012,21655,105467,chair
2068,8012,27286,126963,reader
2077,8021,15962,76866,chair
2079,8024,21274,103409,chair
2083,8029,21071,102711,chair
2087,8033,4866,19636,chair
2088,8034,30268,137216,chair
2090,8036,30063,136903,chair
2092,8038,24005,117154,chair
2092,8038,2343,10896,reader
2094,8040,31076,138659,chair
2096,8042,19350,91711,chair
2097,8043,24084,117309,chair
2098,8044,29665,136155,chair
2100,8046,28156,131423,chair
2101,8047,23921,117043,chair
2103,8049,5840,22119,chair
2107,8053,22266,110851,chair
2109,8055,2795,12093,chair
2111,8057,4189,17849,chair
2114,8060,11738,56695,chair
2114,8060,3380,15733,reader
2119,8065,943,7161,chair
2123,8069,879,6970,chair
2127,8074,11129,53582,chair
2128,8075,28768,132517,chair
2129,8076,27073,126277,chair
2132,8079,2235,10611,chair
2133,8080,26084,121982,chair
2136,8083,24418,118186,chair
2137,8084,21663,105500,chair
2138,8085,6845,33109,chair
2139,8086,5799,22008,chair
2140,8087,26080,121978,chair
2143,8090,30682,137708,chair
2146,8093,7114,35936,chair
2146,8093,15802,76202,reader
2149,8096,9535,46565,chair
2151,8098,17870,84841,chair
2156,8103,28785,132539,chair
2159,8106,8081,40217,chair
2162,8109,20035,96880,chair
2166,8113,1306,8105,chair
2167,8114,12670,61000,chair
2169,8116,22541,112310,chair
2170,8117,3930,17185,chair
2172,8119,1668,9015,chair
2176,8123,6559,31980,chair
2180,8127,13172,63355,chair
2181,8128,1603,8852,chair
2184,8131,18450,86848,chair
2185,8133,25082,119782,chair
2185,8133,11084,53374,reader
2188,8136,9410,45369,chair
2189,8137,30136,137045,chair
2190,8138,30469,137456,chair
2191,8139,29757,136314,chair
2195,8143,27877,129967,chair
2198,8146,32435,142744,chair
2203,8151,11947,57608,chair
2203,8151,4425,18447,reader
2207,8156,21190,103076,chair
2210,8159,18074,85482,chair
2211,8160,676,6416,chair
2215,8164,11023,53100,chair
2217,8166,3612,16315,chair
2219,8168,4497,18636,chair
2219,8168,4512,18680,reader
2220,8169,30482,137470,chair
2223,8172,4606,18930,chair
2224,8173,3707,16533,chair
2226,8175,11858,57304,chair
2229,8178,19313,91428,chair
2230,8179,20352,99038,chair
2232,8181,11727,56676,chair
2233,8182,2170,10462,chair
2234,8183,24631,118709,chair
2236,8185,4094,17607,chair
2239,8188,13201,63483,chair
2241,8190,540,6015,chair
2242,8191,22787,113780,chair
2243,8192,2182,10496,chair
2243,8192,6802,32950,reader
2245,8194,5506,21319,chair
2247,8196,6721,32587,chair
2249,8198,4618,18955,chair
2256,8205,23923,117045,chair
2257,8206,14744,70743,chair
2258,8207,819,6801,chair
2260,8209,3669,16443,chair
2263,8212,12988,62268,chair
2265,8214,24543,118527,chair
2266,8215,2983,12576,chair
2267,8216,6107,22783,chair
2268,8217,5504,21312,chair
2270,8219,7154,36133,chair
2271,8220,187,2239,chair
2279,8228,31022,138559,chair
2281,8230,6820,32993,chair
2283,8232,2312,10821,chair
2284,8233,4356,18273,chair
2286,8235,3358,15689,chair
2288,8237,7781,39263,chair
2289,8238,5360,20956,chair
2290,8239,8546,42050,chair
2293,8242,30596,137603,chair
2294,8243,1013,7330,chair
2300,8249,31076,138659,chair
2304,8253,20365,99053,chair
2305,8254,2434,11149,chair
2307,8256,24070,117252,chair
2309,8258,8643,42342,chair
2310,8259,3806,16803,chair
2311,8260,26799,125865,chair
2314,8263,13337,64089,chair
2318,8267,26515,124319,chair
2319,8268,24312,117895,chair
2319,8268,5797,22006,reader
2321,8270,10137,49296,chair
2322,8271,3344,15643,chair
2323,8272,29663,136153,chair
2324,8273,6539,31864,chair
2326,8275,24495,118317,chair
2331,8281,30223,137154,chair
2336,8286,25055,119735,chair
2337,8287,4606,18930,chair
2339,8289,1429,8410,chair
2341,8291,27273,126947,chair
2342,8292,26831,125919,chair
2345,8295,19271,91189,chair
2346,8296,3411,15817,chair
2348,8298,1121,7633,chair
2357,8307,1530,8686,chair
2358,8308,14330,68507,chair
2358,8308,16681,79955,reader
2359,8309,4651,19038,chair
2360,8310,24887,119456,chair
2362,8312,2331,10857,chair
2365,8315,18006,85301,chair
2366,8316,4092,17603,chair
2368,8318,18074,85482,chair
2368,8318,21913,108309,reader
2372,8322,12329,59656,chair
2372,8322,4343,18231,reader
2373,8324,4606,18930,chair
2374,8325,3990,17332,chair
2377,8328,23449,115857,chair
2378,8329,23936,117062,chair
2379,8330,14552,69659,chair
2379,8330,23971,117109,reader
2382,8333,30284,137234,chair
2385,8337,21233,103259,chair
2385,8337,13454,64450,reader
2386,8338,2198,10537,chair
2387,8339,2161,10427,chair
2389,8341,5131,20365,chair
2390,8342,12492,60430,chair
2391,8343,28768,132517,chair
2392,8344,15962,76866,chair
2394,8346,23425,115824,chair
2396,8348,12123,58574,chair
2398,8350,13201,63483,chair
2399,8351,27122,126370,chair
2406,8358,26267,122905,chair
2408,8360,17287,82460,chair
2409,8361,10298,49842,chair
2410,8362,30630,137641,chair
2410,8362,21099,102805,reader
2411,8363,2509,11327,chair
2413,8365,16465,78791,chair
2414,8366,2216,10569,chair
2418,8370,30062,136900,chair
2419,8371,7089,35805,chair
2419,8371,16081,77271,reader
2425,8377,5111,20296,chair
2428,8380,20956,102103,chair
2430,8383,3801,16773,chair
2431,8384,18847,88992,chair
2434,8387,29745,136301,chair
2435,8388,23930,117055,chair
2439,8392,6588,32081,chair
2442,8395,9122,44336,chair
2442,8395,6334,31098,reader
2443,8396,27276,126950,chair
2445,8398,28477,132116,chair
2449,8402,4599,18912,chair
2450,8403,27270,126944,chair
2453,8406,27572,128499,chair
2454,8407,4720,19199,chair
2461,8416,19409,91965,chair
2462,8417,20257,98797,chair
2467,8422,11054,53213,chair
2471,8426,32025,141295,chair
2478,8433,1652,8982,chair
2480,8435,23228,115373,chair
2481,8436,24633,118711,chair
2484,8439,31013,138510,chair
2485,8440,59443,184331,chair
2486,8441,26839,125931,chair
2488,8443,2726,11928,chair
2494,8450,9777,47782,chair
2498,8454,12859,61679,chair
2500,8456,3736,16613,chair
2507,8463,4443,18479,chair
2510,8466,27277,126951,chair
2510,8466,27576,128503,reader
2512,8468,25008,119660,chair
2513,8469,28766,132515,chair
2515,8471,29748,136305,chair
2519,8475,23541,116050,chair
2520,8476,6135,22853,chair
2520,8476,10217,49584,reader
2521,8477,19507,92560,chair
2522,8478,747,6618,chair
2523,8479,28963,132935,chair
2524,8480,30067,136907,chair
2526,8482,24523,118494,chair
2529,8485,30210,137139,chair
2530,8486,27270,126944,chair
2536,8492,16885,80780,chair
2537,8493,4011,17396,chair
2544,8500,3605,16301,chair
2545,8501,23541,116050,chair
2548,8504,27087,126296,chair
2554,8510,30069,136909,chair
2558,8514,173,2178,chair
2559,8515,3224,15335,chair
2561,8517,4866,19636,chair
2568,8525,5130,20360,chair
2570,8527,30112,137019,chair
2571,8528,28682,132370,chair
2573,8530,23448,115856,chair
2577,8534,22304,111095,chair
2578,8535,7914,39706,chair
2579,8536,18788,88771,chair
2580,8537,6802,32950,chair
2582,8539,11386,54829,chair
2584,8541,3470,15949,chair
2585,8542,4529,18732,chair
2586,8543,9888,48277,chair
2586,8543,10529,50971,reader
2587,8544,3830,16877,chair
2588,8545,23941,117067,chair
2589,8546,18930,89423,chair
2590,8547,15986,76932,chair
2591,8548,4267,18049,chair
2593,8550,23157,115248,chair
2595,8552,12401,60036,chair
2596,8553,5519,21362,chair
2599,8556,29757,136314,chair
2604,8561,6769,32826,chair
2605,8562,27015,126193,chair
2609,8566,10379,50200,chair
2610,8567,378,5548,chair
2611,8569,4866,19636,chair
2613,8571,25008,119660,chair
2617,8576,7286,36601,chair
2618,8577,30577,137583,chair
2620,8579,4917,19748,chair
2620,8579,5885,22229,reader
2626,8585,24543,118527,chair
2628,8587,134,2010,chair
2628,8587,15460,74250,reader
2630,8589,28156,131423,chair
2637,8596,25137,119937,chair
2642,8601,373,5541,chair
2647,8606,6650,32309,chair
2649,8608,20801,101334,chair
2650,8609,22621,112600,chair
2653,8612,3696,16506,chair
2654,8613,30225,137156,chair
2656,8616,23968,117106,chair
2658,8618,23337,115665,chair
2659,8619,26100,122046,chair
2660,8620,28768,132517,chair
2661,8621,5085,20223,chair
2665,8626,447,5751,chair
2668,8629,2194,10530,chair
2675,8636,29735,136290,chair
2676,8637,4510,18675,chair
2677,8638,21655,105467,chair
2678,8639,1611,8867,chair
2690,8652,6987,33746,chair
2692,8654,29865,136447,chair
2693,8655,30485,137475,chair
2699,8661,29743,136299,chair
2706,8668,19522,92654,chair
2709,8671,2434,11149,chair
2710,8672,32177,142033,chair
2713,8675,29743,136299,chair
2716,8678,438,5733,chair
2717,8679,24617,118679,chair
2720,8682,29758,136315,chair
2722,8684,1383,8280,chair
2723,8685,3446,15897,chair
2724,8686,2115,10314,chair
2725,8687,2833,12194,chair
2726,8688,21093,102781,chair
2728,8690,4061,17540,chair
2729,8691,27276,126950,chair
2730,8692,4374,18312,chair
2732,8695,559,6066,chair
2733,8696,10025,48843,chair
2736,8699,29760,136317,chair
2738,8701,30739,137786,chair
2741,8704,12263,59257,chair
2742,8705,6391,31315,chair
2744,8707,18619,87802,chair
2744,8707,13174,63361,reader
2745,8708,4720,19199,chair
2747,8710,27279,126953,chair
2750,8713,13984,66932,chair
2752,8715,373,5541,chair
2754,8717,13262,63810,chair
2756,8719,1069,7475,chair
2757,8720,25273,120150,chair
2757,8720,23930,117055,reader
2759,8722,27108,126350,chair
2759,8722,15184,72849,reader
2760,8723,3085,12869,chair
2763,8726,339,5460,chair
2768,8731,23117,115177,chair
2770,8733,18172,85748,chair
2772,8735,20790,101320,chair
2775,8738,24418,118186,chair
2778,8741,6569,32011,chair
2779,8742,29670,136161,chair
2784,8747,30574,137579,chair
2786,8749,30251,137198,chair
2788,8751,5519,21362,chair
2790,8753,30924,138295,chair
2792,8755,30233,137164,chair
2794,8757,27272,126946,chair
2796,8759,22945,114771,chair
2798,8762,10529,50971,chair
2799,8763,2065,10167,chair
2801,8765,4887,19687,chair
2803,8767,5355,20944,chair
2807,8772,10947,52904,chair
2808,8773,24011,117162,chair
2809,8774,20197,98659,chair
2810,8775,20759,101226,chair
2811,8776,1025,7351,chair
2812,8777,4836,19544,chair
2813,8778,18512,87295,chair
2815,8780,22332,111259,chair
2816,8781,5385,21006,chair
2817,8782,28265,131648,chair
2822,8787,29669,136160,chair
2824,8789,18730,88470,chair
2824,8789,7467,37756,reader
2827,8792,17317,82571,chair
2828,8793,4175,17810,chair
2829,8794,28772,132521,chair
2830,8795,24541,118525,chair
2831,8796,28768,132517,chair
2833,8799,24118,117457,chair
2838,8804,425,5706,chair
2839,8805,30693,137721,chair
2841,8807,11468,55141,chair
2842,8808,3509,16070,chair
2845,8811,505,5920,chair
2847,8813,9454,45813,chair
2848,8814,1177,7788,chair
2850,8816,26766,125803,chair
2852,8818,1108,7608,chair
2853,8819,8958,43830,chair
2855,8821,57341,170839,chair
2857,8823,25074,119771,chair
2859,8825,793,6736,chair
2860,8826,23471,115891,chair
2862,8828,411,5672,chair
2864,8830,14758,70962,chair
2865,8831,23103,115157,chair
2867,8833,7819,39431,chair
2869,8835,23423,115822,chair
2870,8836,7683,38907,chair
2873,8839,2154,10413,chair
2875,8843,2686,11817,chair
2877,8845,19443,92204,chair
2878,8846,28781,132531,chair
2882,8850,25392,120384,chair
2885,8853,28772,132521,chair
2886,8854,12965,62124,chair
2887,8855,28692,132386,chair
2888,8856,29661,136151,chair
2892,8860,10225,49602,chair
2893,8861,1191,7831,chair
2896,8864,6132,22842,chair
2898,8866,2994,12604,chair
2899,8867,3959,17260,chair
2899,8867,24443,118227,reader
2901,8869,2854,12251,chair
2904,8872,3144,13022,chair
2905,8873,4591,18894,chair
2910,8878,4618,18955,chair
2911,8879,30215,137146,chair
2914,8882,6827,33024,chair
2916,8884,5461,21205,chair
2917,8885,23071,115089,chair
2918,8886,485,5868,chair
2918,8886,6735,32634,reader
2919,8887,23790,116747,chair
2920,8888,4665,19077,chair
2927,8895,441,5737,chair
2928,8896,2747,11976,chair
2931,8900,1801,9389,chair
2932,8901,3355,15681,chair
2933,8902,20254,98794,chair
2935,8904,29667,136157,chair
2938,8907,27569,128491,chair
2939,8908,23153,115244,chair
2940,8909,3989,17331,chair
2941,8910,5369,20973,chair
2941,8910,10195,49506,reader
2942,8911,27290,126968,chair
2943,8912,27164,126701,chair
2947,8918,3906,17114,chair
2949,8920,819,6801,chair
2952,8923,23150,115241,chair
2954,8925,10432,50401,chair
2956,8927,5666,21698,chair
2967,8938,4309,18129,chair
2973,8946,25339,120282,chair
2975,8948,30320,137289,chair
2986,8960,27569,128491,chair
2989,8963,4208,17907,chair
2993,8967,2983,12576,chair
2998,8972,24633,118711,chair
3001,8975,515,5935,chair
3005,8979,8204,40823,chair
3006,8980,28782,132532,chair
3007,8981,28976,132966,chair
3007,8981,27576,128503,reader
3009,8983,3355,15681,chair
3010,8984,27288,126966,chair
3011,8985,1836,9475,chair
3012,8987,28791,132545,chair
3013,8988,809,6774,chair
3014,8989,4836,19544,chair
3016,8991,1587,8812,chair
3019,8994,19007,89733,chair
3020,8995,8355,41428,chair
3022,8997,16451,78730,chair
3023,8998,3682,16469,chair
3024,8999,29667,136157,chair
3026,9001,28101,131108,chair
3027,9002,27119,126366,chair
3034,9009,3273,15452,chair
3034,9009,30797,137891,reader
3035,9010,30240,137171,chair
3036,9011,32185,142042,chair
3039,9014,3593,16279,chair
3042,9017,5717,21817,chair
3043,9018,21812,107063,chair
3047,9022,28767,132516,chair
3048,9023,27539,128338,chair
3050,9026,4011,17396,chair
3051,9027,5122,20331,chair
3052,9028,2736,11951,chair
3053,9029,32937,143639,chair
3054,9030,26979,126145,chair
3056,9032,1803,9392,chair
3058,9034,14681,70494,chair
3059,9035,2130,10366,chair
3061,9037,23299,115491,chair
3062,9038,28787,132541,chair
3064,9040,23009,114872,chair
3066,9042,11582,55946,chair
3068,9044,4459,18518,chair
3073,9050,5943,22393,chair
3074,9051,10732,51949,chair
3074,9051,30795,137889,reader
3077,9054,3148,13032,chair
3078,9055,1671,9018,chair
3078,9055,2664,11751,reader
3079,9056,30251,137198,chair
3080,9057,25083,119788,chair
3081,9058,30525,137527,chair
3085,9062,5218,20594,chair
3090,9067,11295,54333,chair
3099,9076,21192,103086,chair
3099,9076,6554,31967,reader
3100,9077,26887,126013,chair
3101,9078,11276,54175,chair
3102,9079,11276,54175,chair
3105,9082,22547,112337,chair
3106,9083,27296,126974,chair
3107,9084,28692,132386,chair
3109,9086,9647,47105,chair
3114,9092,2182,10496,chair
3118,9096,6804,32952,chair
3119,9097,30386,137364,chair
3120,9098,31005,138489,chair
3121,9099,17552,83801,chair
3125,9103,28768,132517,chair
3127,9105,28780,132530,chair
3129,9107,29665,136155,chair
3132,9110,1025,7351,chair
3134,9112,10529,50971,chair
3137,9116,24684,118892,chair
3142,9121,25083,119788,chair
3144,9123,6840,33071,chair
3145,9124,3191,15262,chair
3148,9127,26266,122902,chair
3151,9130,4315,18153,chair
3152,9131,10053,48959,chair
3154,9133,1092,7554,chair
3156,9135,5947,22403,chair
3158,9137,14681,70494,chair
3160,9139,24948,119563,chair
3164,9143,5789,21994,chair
3166,9145,30277,137226,chair
3173,9153,25030,119698,chair
3174,9154,30314,137283,chair
3178,9158,28945,132909,chair
3179,9159,5943,22393,chair
3180,9160,4496,18634,chair
3182,9162,22938,114762,chair
3185,9165,5079,20185,chair
3186,9166,24772,119132,chair
3190,9170,4411,18401,chair
3193,9173,9891,48281,chair
3195,9175,1847,9514,chair
3196,9176,8529,41991,chair
3198,9180,566,6080,chair
3200,9182,30449,137434,chair
3201,9183,17074,81430,chair
3203,9185,24739,118985,chair
3204,9186,21190,103076,chair
3206,9188,8314,41292,chair
3211,9193,23917,117039,chair
3212,9194,32937,143639,chair
3213,9195,4512,18680,chair
3215,9197,1597,8832,chair
3215,9197,9410,45369,reader
3216,9198,447,5751,chair
3217,9199,6106,22782,chair
3219,9201,20801,101334,chair
3219,9201,2932,12427,reader
3220,9202,4280,18078,chair
3221,9203,3301,15526,chair
3223,9205,1797,9380,chair
3224,9206,23936,117062,chair
3229,9211,30425,137407,chair
3234,9216,10085,49075,chair
3242,9224,24986,119611,chair
3243,9225,28526,132169,chair
3247,9229,25539,120701,chair
3248,9230,3434,15869,chair
3249,9231,19043,89908,chair
3252,9234,22306,111109,chair
3254,9236,26941,126092,chair
3254,9236,30807,137901,reader
3261,9243,702,6485,chair
3264,9246,3806,16803,chair
3270,9252,20035,96880,chair
3271,9253,23921,117043,chair
3272,9254,4076,17569,chair
3276,9258,318,5410,chair
3277,9259,10388,50280,chair
3278,9260,6200,23022,chair
3279,9261,20540,100148,chair
3285,9267,8591,42204,chair
3288,9270,5434,21131,chair
3292,9274,28924,132884,chair
3300,9282,9094,44277,chair
3301,9283,3249,15379,chair
3302,9284,30724,137766,chair
3303,9285,8259,41078,chair
3307,9289,2149,10405,chair
3309,9291,2931,12423,chair
3310,9292,20548,100187,chair
3314,9296,21649,105458,chair
3315,9297,10060,48992,chair
3316,9298,28656,132341,chair
3320,9302,257,2524,chair
3321,9303,16095,77304,chair
3322,9304,16248,77799,chair
3327,9309,30122,137030,chair
3327,9309,30333,137304,reader
3329,9311,25303,120205,chair
3331,9313,3344,15643,chair
3333,9315,571,6105,chair
3339,9322,28679,132367,chair
3340,9323,7938,39776,chair
3341,9324,24986,119611,chair
3342,9325,26968,126132,chair
3343,9326,11241,54059,chair
3350,9333,1301,8090,chair
3351,9334,14904,71737,chair
3351,9334,5026,20060,reader
3353,9336,3447,15900,chair
3354,9337,27575,128502,chair
3357,9340,3652,16405,chair
3359,9342,14547,69616,chair
3360,9343,24693,118904,chair
3365,9348,20956,102103,chair
3367,9350,14638,70302,chair
3369,9352,4676,19103,chair
3370,9353,3434,15869,chair
3371,9354,12923,61928,chair
3372,9355,12329,59656,chair
3372,9355,17065,81407,reader
3374,9357,16367,78288,chair
3377,9360,287,5332,chair
3379,9362,27296,126974,chair
3379,9362,27569,128491,reader
3381,9364,6309,23331,chair
3382,9365,3446,15897,chair
3382,9365,11204,53955,reader
3383,9366,1942,9806,chair
3384,9367,4523,18700,chair
3385,9368,23086,115139,chair
3387,9370,4512,18680,chair
3390,9373,20680,100813,chair
3391,9374,24917,119513,chair
3392,9375,25059,119740,chair
3394,9378,29759,136316,chair
3398,9382,2983,12576,chair
3399,9384,187,2239,chair
3400,9385,23930,117055,chair
3403,9388,6031,22611,chair
3406,9391,11276,54175,chair
3408,9393,1566,8753,chair
3408,9393,5471,21229,reader
3409,9394,32182,142039,chair
3410,9395,15483,74358,chair
3412,9397,29758,136315,chair
3419,9404,8009,39991,chair
3425,9410,30691,137719,chair
3426,9411,23150,115241,chair
3428,9413,2336,10874,chair
3429,9414,4213,17920,chair
3431,9416,23534,116041,chair
3432,9417,2983,12576,chair
3435,9420,21927,108444,chair
3437,9422,27083,126292,chair
3440,9425,11254,54097,chair
3441,9426,24776,119137,chair
3443,9428,23979,117117,chair
3449,9434,4599,18912,chair
3450,9435,928,7104,chair
